Date,Open,High,Low,Close,Volume
2023-10-18,1168.9729714451066,1174.8048077319042,1151.9737890772074,1153.4627685546875,8918320
2023-10-19,1147.5068298823098,1152.37085365543,1142.0472385636656,1144.603271484375,12032556
2023-10-20,1141.5508934053469,1148.846868358942,1139.7145096810816,1141.104248046875,8913312
2023-10-23,1136.5877075106362,1144.6530132953733,1119.3403612940447,1123.2861328125,7853962
2023-10-25,1116.7593673158804,1132.219887961399,1113.2602415640138,1120.6802978515625,11620688
2023-10-26,1117.2309217780673,1120.7052071856403,1101.9937228681183,1105.0709228515625,15222534
2023-10-27,1111.7712909465938,1128.3982276638756,1109.761144511754,1124.5765380859375,11771084
2023-10-30,1128.6463150337838,1153.958963260135,1126.6361687340607,1147.7548828125,16813304
2023-10-31,1155.4480281047179,1155.4480281047179,1133.0636557231696,1135.5452880859375,12808438
2023-11-01,1136.1656826268284,1150.236586425296,1129.2419526519689,1140.2603759765625,10309190
2023-11-02,1148.4746196953226,1153.6116471680004,1145.4966608528325,1151.57666015625,10562104
2023-11-03,1155.0509397455937,1158.897469898072,1149.3680258840427,1151.3284912109375,8850156
2023-11-06,1157.5822297180116,1161.4039192346488,1154.256866662586,1160.9075927734375,10647304
2023-11-07,1158.4507493206686,1160.9572220726066,1151.2540159543112,1153.3634033203125,6960204
2023-11-08,1157.4332718147846,1161.900209827792,1152.3459257444151,1159.368896484375,7884494
2023-11-09,1159.344192861405,1159.3689122452765,1143.6353879313751,1146.787109375,14513610
2023-11-10,1144.3054653415224,1149.6658152095554,1140.5830169850344,1148.946044921875,7734954
2023-11-13,1152.9166537769547,1153.7605056745233,1147.3578218124285,1148.7972412109375,3854810
2023-11-15,1161.4039352802765,1172.2982770196893,1154.9516911953863,1169.5684814453125,12220648
2023-11-16,1166.9131951067154,1178.3534231349859,1164.8533675821152,1171.6778564453125,13134910
2023-11-17,1167.8064883385834,1177.9067803474445,1167.3846835483773,1169.121826171875,7758634
2023-11-20,1165.647592311094,1170.5363354915235,1159.617152805321,1166.044677734375,4490186
2023-11-21,1174.3083747965666,1185.227556641674,1171.4296571663483,1180.7109375,8214450
2023-11-22,1178.7754188353035,1188.4289448727575,1177.3856804226161,1185.326904296875,8534814
2023-11-23,1185.3268657327444,1191.1835423841578,1185.3268657327444,1188.9500732421875,8531542
2023-11-24,1187.0144298509326,1192.474021001291,1186.7414260587238,1188.1558837890625,6749486
2023-11-28,1188.1558894990753,1191.034607263244,1178.899449291774,1188.404052734375,13792174
2023-11-29,1195.1540911072586,1197.1145563492605,1190.2156671664848,1191.5308837890625,12531306
2023-11-30,1188.5529645510346,1191.530923348677,1176.2440439527552,1179.9913330078125,28439984
2023-12-01,1180.2643464861462,1189.3967050711567,1180.0658643673892,1188.3544921875,14342842
2023-12-04,1215.9997806950958,1215.9997806950958,1190.4886500919326,1201.209228515625,15590990
2023-12-05,1210.540207865299,1211.4584602643838,1201.9288955146308,1209.9197998046875,12693624
2023-12-06,1214.560584514323,1227.3905513904704,1208.5549856031337,1221.5091552734375,16422442
2023-12-07,1220.9631623446442,1221.4346482742724,1212.0292855470004,1219.4990234375,8142096
2023-12-08,1222.874052744466,1229.251775342433,1213.5182500771466,1218.853759765625,10204894
2023-12-11,1218.9777608532804,1224.7351961410227,1217.1909371644088,1220.6405029296875,7066138
2023-12-12,1220.9631521449135,1223.41994400905,1201.1844932637518,1203.1202392578125,9197124
2023-12-13,1202.102614795848,1210.2176004047437,1194.3103140708777,1208.03369140625,10031182
2023-12-14,1217.9851619285064,1228.3831772791464,1212.3518080035872,1223.0228271484375,16972354
2023-12-15,1229.8970515295573,1240.8162343922088,1225.951280138882,1238.6324462890625,15932152
2023-12-18,1238.6323699765335,1258.1379030406688,1236.3243792186838,1251.239013671875,14165188
2023-12-19,1268.1140495332209,1277.4945707453207,1253.3234974409622,1269.6527099609375,16820604
2023-12-20,1276.080186427869,1289.8780864366483,1250.7426960684581,1254.2913818359375,17736722
2023-12-21,1254.2170195322976,1277.2962009364337,1249.8741628164655,1271.8614501953125,13765454
2023-12-22,1270.3972179591544,1280.968874306117,1264.4660199985942,1273.1021728515625,16541784
2023-12-26,1274.5663382448713,1286.453332624264,1271.935783794956,1279.554443359375,7465664
2023-12-27,1281.514887400953,1290.3990823415181,1277.0976304877347,1283.922119140625,9204156
2023-12-28,1285.3862277761266,1296.4046504171113,1283.9220890250845,1293.203369140625,12302636
2023-12-29,1295.9581362918193,1297.397434632089,1280.174929799553,1282.9791259765625,10864584
